id,second_name,first_name,minutes,value_season,value_form,form,total_points,points_per_game,team,team_code,in_dreamteam,now_cost,event_points,chance_of_playing_next_round,code,dreamteam_count,element_type,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,position
254,Salah,Mohamed,1651,11.7,0.4,4.6,146,7.3,Liverpool,14,True,125,15,100.0,118748,4,3,15,4,5,23,0,0,0,0,0,0,16,442,696.8,487.9,1001.0,218.5,MID
302,Borges Fernandes,Bruno Miguel,1745,12.7,0.3,3.0,145,6.9,Man Utd,1,True,114,3,,141746,6,3,11,9,7,22,0,0,1,4,0,0,22,522,783.0,876.2,728.0,238.9,MID
390,Son,Heung-Min,1706,14.6,0.5,4.8,143,7.2,Spurs,6,True,98,2,100.0,85971,7,3,12,6,8,15,0,0,0,0,0,0,18,458,657.8,526.8,638.0,182.6,MID
388,Kane,Harry,1654,12.9,0.5,6.0,143,7.5,Spurs,6,True,111,0,0.0,78830,6,4,12,11,6,17,0,0,0,1,0,0,26,512,763.4,371.2,792.0,192.4,FWD
202,Bamford,Patrick,1695,18.0,0.8,5.0,119,6.0,Leeds,2,True,66,15,75.0,106617,3,4,11,7,6,34,0,0,0,1,0,0,16,388,508.0,160.2,934.0,160.1,FWD
37,Grealish,Jack,1707,15.5,0.7,5.5,119,6.3,Aston Villa,7,True,77,6,,114283,2,3,6,11,10,21,0,0,0,4,0,0,12,457,625.0,855.7,819.0,229.8,MID
224,Vardy,Jamie,1476,11.6,0.2,1.8,116,6.4,Leicester,13,True,100,0,0.0,101668,4,4,11,8,6,19,0,0,1,1,0,0,17,412,527.8,183.3,762.0,147.4,FWD
506,Wilson,Callum,1687,16.7,0.7,4.3,110,5.8,Newcastle,4,False,66,13,100.0,75115,3,4,10,5,5,28,0,0,0,2,0,0,19,345,464.0,199.8,598.0,126.0,FWD
12,Martínez,Emiliano,1710,20.2,1.0,5.0,103,5.4,Aston Villa,7,True,51,10,,98980,2,1,0,0,10,21,0,1,0,0,0,66,13,444,515.0,20.0,0.0,53.3,GKP
251,Mané,Sadio,1599,8.7,0.4,4.4,103,5.4,Liverpool,14,False,119,0,75.0,110979,2,3,7,7,5,16,0,0,0,2,0,0,8,297,483.6,460.4,956.0,190.3,MID
141,Zaha,Wilfried,1610,14.0,0.4,3.0,101,5.6,Crystal Palace,31,False,72,2,100.0,82403,3,3,9,3,4,29,0,0,0,4,0,0,11,250,412.4,257.8,700.0,137.1,MID
164,Calvert-Lewin,Dominic,1583,13.0,0.2,1.3,99,5.5,Everton,11,False,76,2,100.0,177815,2,4,11,4,5,22,0,0,0,3,0,0,10,346,474.6,167.0,840.0,147.9,FWD
96,Pope,Nick,1710,18.1,0.9,4.6,98,5.2,Burnley,90,False,54,3,100.0,98747,2,1,0,0,7,21,0,0,0,0,0,80,17,418,594.0,10.0,0.0,60.3,GKP
306,Rashford,Marcus,1706,10.2,0.3,2.8,98,4.7,Man Utd,1,False,96,3,100.0,176297,2,3,7,5,7,24,0,0,0,3,0,0,4,288,455.2,339.4,665.0,146.0,MID
449,Soucek,Tomas,1890,18.3,0.9,5.0,97,4.6,West Ham,21,False,53,1,,215439,4,3,7,1,7,27,0,0,0,3,0,0,13,333,503.2,110.6,590.0,120.4,MID
276,Sterling,Raheem,1438,8.4,0.4,4.3,97,5.4,Man City,43,False,116,0,100.0,103955,1,3,6,6,9,11,0,0,1,1,0,0,9,269,385.6,310.1,804.0,149.8,MID
435,Cresswell,Aaron,1890,17.5,0.9,4.8,96,4.6,West Ham,21,True,55,4,100.0,55459,2,2,0,8,7,27,0,0,0,0,0,0,11,453,413.4,486.1,53.0,95.5,DEF
272,De Bruyne,Kevin,1405,8.1,0.4,4.5,95,5.6,Man City,43,False,118,0,0.0,61366,2,3,3,10,9,11,0,0,1,1,0,0,12,368,514.6,796.8,663.0,197.6,MID
235,Barnes,Harvey,1549,13.6,0.9,6.2,94,4.7,Leicester,13,False,69,8,,201666,1,3,7,3,5,21,0,0,0,0,0,0,8,252,432.0,266.2,641.0,134.0,MID
255,Robertson,Andrew,1890,12.4,0.4,2.6,92,4.4,Liverpool,14,True,74,2,100.0,122798,2,2,1,5,6,24,0,0,0,1,0,0,11,467,439.4,671.0,220.0,133.3,DEF
556,Gato Alves Dias,Rúben Santos,1599,15.2,1.1,6.8,91,5.1,Man City,43,True,60,8,,171314,1,2,0,1,12,7,1,0,0,2,0,0,9,401,360.6,32.2,164.0,55.8,DEF
231,Maddison,James,1291,12.2,0.9,6.8,89,4.7,Leicester,13,False,73,5,100.0,172780,2,3,6,5,7,17,0,0,0,3,0,0,7,297,388.4,535.2,363.0,128.5,MID
8,Leno,Bernd,1890,17.8,1.2,5.8,89,4.2,Arsenal,3,False,50,7,,80201,2,1,0,0,8,20,0,1,0,0,0,51,6,407,437.2,0.0,0.0,43.7,GKP
278,Santana de Moraes,Ederson,1710,14.7,0.9,5.2,88,4.6,Man City,43,False,60,6,100.0,121160,0,1,0,0,12,12,0,0,0,1,0,32,1,366,274.8,0.0,0.0,27.6,GKP
474,Lomba Neto,Pedro,1711,15.2,0.4,2.6,88,4.2,Wolves,39,False,58,2,100.0,247632,1,3,4,5,6,27,0,0,0,1,0,0,7,351,411.2,687.8,477.0,157.8,MID
370,Ward-Prowse,James,1800,14.3,0.6,3.5,87,4.3,Southampton,20,False,61,1,100.0,101178,3,3,4,5,8,25,0,0,0,4,0,0,8,412,492.8,548.3,138.0,117.7,MID
277,Cancelo,João Pedro Cavaco,1279,14.3,0.9,5.5,86,5.7,Man City,43,False,60,0,100.0,121145,1,2,1,2,9,6,0,0,0,3,0,0,13,353,332.2,437.0,197.0,96.7,DEF
228,Tielemans,Youri,1833,13.4,1.1,6.8,86,4.1,Leicester,13,False,64,2,,166989,2,3,5,2,7,25,0,0,0,4,0,0,11,369,469.6,257.7,236.0,96.5,MID
514,Watkins,Ollie,1710,13.7,0.6,4.0,85,4.5,Aston Villa,7,False,62,2,,178301,3,4,8,4,10,21,0,0,1,1,0,0,6,273,444.8,323.3,956.0,171.8,FWD
232,Chilwell,Benjamin,1425,13.9,0.4,2.6,85,5.0,Chelsea,8,False,61,0,100.0,172850,1,2,2,4,7,17,0,0,0,2,0,0,7,342,363.0,324.0,224.0,90.5,DEF
445,Bowen,Jarrod,1620,13.7,0.7,4.2,85,4.0,West Ham,21,False,62,2,,178186,2,3,5,3,6,22,0,0,0,0,0,0,5,265,325.4,351.5,503.0,118.2,MID
203,Harrison,Jack,1579,15.7,0.9,5.0,85,4.5,Leeds,2,False,54,9,100.0,221399,2,3,5,4,6,32,0,0,0,1,0,0,7,286,436.4,491.5,352.0,128.2,MID
249,Firmino,Roberto,1617,8.9,0.3,3.2,84,4.0,Liverpool,14,False,94,4,,92217,1,4,6,4,6,22,0,0,0,1,0,0,10,347,415.4,336.5,853.0,160.1,FWD
217,Schmeichel,Kasper,1890,15.3,0.8,4.6,84,4.0,Leicester,13,False,55,2,100.0,17745,3,1,0,0,7,25,0,0,0,0,0,60,6,379,514.2,0.0,0.0,51.5,GKP
42,Targett,Matt,1694,17.9,1.5,7.0,84,4.4,Aston Villa,7,False,47,6,,169359,2,2,0,3,11,19,0,0,0,4,0,0,5,385,315.6,236.9,82.0,63.6,DEF
376,Bednarek,Jan,1710,16.9,0.6,2.8,83,4.2,Southampton,20,False,49,2,100.0,171771,2,2,1,1,8,22,0,0,0,1,0,0,11,397,407.6,43.0,129.0,58.1,DEF
271,Gündogan,Ilkay,1125,14.3,1.3,7.8,83,5.5,Man City,43,False,58,3,100.0,59859,4,3,7,0,9,3,0,0,0,0,0,0,12,320,395.8,353.7,330.0,108.0,MID
383,Lloris,Hugo,1800,14.8,0.6,3.4,83,4.2,Spurs,6,False,56,2,100.0,37915,0,1,0,0,6,21,0,0,0,0,0,66,9,380,477.6,0.0,0.0,47.7,GKP
200,Dallas,Stuart,1790,17.1,0.6,3.0,82,4.1,Leeds,2,False,48,7,,87873,1,2,4,2,6,35,0,0,0,4,0,0,5,389,423.6,212.4,286.0,92.4,DEF
431,Fabianski,Lukasz,1800,15.9,0.5,2.5,81,4.0,West Ham,21,False,51,1,100.0,37096,1,1,0,0,6,27,0,1,0,1,0,56,9,370,412.8,0.0,0.0,41.3,GKP
24,Saka,Bukayo,1503,15.0,1.2,6.6,81,4.5,Arsenal,3,False,54,0,75.0,223340,2,3,5,3,6,16,1,0,0,0,0,0,8,285,374.4,384.4,645.0,140.4,MID
110,Zouma,Kurt,1350,13.9,0.0,0.2,78,5.2,Chelsea,8,False,56,0,,103192,4,2,4,0,6,17,0,0,0,1,0,0,6,337,416.6,45.9,179.0,64.2,DEF
41,Mings,Tyrone,1574,14.3,0.7,3.8,77,4.3,Aston Villa,7,False,54,7,100.0,149484,2,2,2,1,9,20,0,0,0,3,1,0,6,341,408.0,62.6,160.0,63.3,DEF
239,Justin,James,1890,15.4,0.7,3.4,77,3.7,Leicester,13,False,50,1,,220627,2,2,1,2,7,25,0,0,0,4,0,0,7,381,391.4,286.7,160.0,84.0,DEF
366,Ings,Danny,1218,9.2,0.4,3.2,77,5.1,Southampton,20,False,84,2,100.0,84939,1,4,7,3,6,16,0,0,0,1,0,0,13,297,395.0,187.4,495.0,107.7,FWD
273,Stones,John,990,14.8,1.3,6.8,77,7.0,Man City,43,False,52,0,,97299,1,2,2,0,9,2,0,0,0,0,0,0,7,297,263.2,36.3,86.0,38.5,DEF
213,Meslier,Illan,1710,16.4,0.5,2.2,77,4.1,Leeds,2,False,47,4,100.0,437495,2,1,0,0,6,35,0,0,0,0,0,78,9,420,571.2,10.0,0.0,58.3,GKP
363,McCarthy,Alex,1710,16.5,0.3,1.2,76,4.0,Southampton,20,False,46,3,100.0,58376,1,1,0,0,7,25,0,0,0,1,0,53,7,355,445.0,0.0,0.0,44.6,GKP
490,Thiago,Thiago,1422,13.6,0.9,4.8,76,4.8,Chelsea,8,False,56,7,100.0,51090,2,2,2,0,8,16,0,0,0,3,0,0,8,366,429.6,55.1,142.0,62.7,DEF
450,Fornals,Pablo,1531,12.5,0.5,3.2,75,3.8,West Ham,21,False,60,2,,217593,0,3,2,5,7,18,0,0,0,2,0,0,7,224,230.8,219.5,338.0,78.9,MID
377,Adams,Che,1532,12.7,0.2,1.2,75,3.9,Southampton,20,False,59,1,100.0,200439,1,4,4,5,6,22,0,0,0,1,0,0,9,241,315.0,279.5,545.0,114.2,FWD
120,Mount,Mason,1616,11.0,0.6,3.8,75,3.8,Chelsea,8,False,68,3,,184341,1,3,2,5,6,22,0,0,0,2,0,0,8,338,410.6,773.4,416.0,160.0,MID
6,Lacazette,Alexandre,1211,8.9,0.7,5.8,75,4.2,Arsenal,3,False,84,2,75.0,59966,2,4,8,1,6,9,0,0,0,2,0,0,11,265,380.6,204.8,566.0,114.9,FWD
432,Ogbonna,Angelo,1862,15.0,0.4,2.2,75,3.6,West Ham,21,False,50,1,100.0,40669,2,2,2,0,7,27,0,0,0,3,0,0,5,341,378.4,52.4,164.0,59.5,DEF
325,Darlow,Karl,1890,14.8,0.5,2.3,74,3.5,Newcastle,4,False,50,6,100.0,59735,0,1,0,0,4,34,0,1,0,2,0,77,6,397,594.0,0.0,0.0,59.5,GKP
298,Maguire,Harry,1890,13.7,1.0,5.6,74,3.5,Man Utd,1,False,54,5,100.0,95658,1,2,2,1,7,27,0,0,0,5,0,0,4,389,456.0,58.2,300.0,81.5,DEF
481,Pereira,Matheus,1272,13.0,1.5,8.2,73,4.3,West Brom,35,False,56,13,100.0,210407,2,3,5,4,2,37,0,0,0,1,1,0,8,278,351.2,425.1,216.0,99.3,MID
128,Guaita,Vicente,1890,15.0,1.1,5.4,72,3.4,Crystal Palace,31,False,48,8,,40836,3,1,0,0,4,36,0,1,0,2,0,65,10,366,474.8,0.0,0.0,47.4,GKP
496,Cash,Matthew,1582,14.4,1.0,4.8,72,4.0,Aston Villa,7,False,50,9,100.0,199796,1,2,0,2,9,21,0,0,0,5,0,0,8,349,368.6,253.2,69.0,69.2,DEF
313,Wan-Bissaka,Aaron,1710,13.3,0.9,4.6,72,3.8,Man Utd,1,False,54,8,100.0,214590,0,2,1,1,7,22,0,0,0,1,0,0,6,374,432.4,220.1,78.0,72.9,DEF
117,Werner,Timo,1483,7.8,0.1,1.2,72,3.6,Chelsea,8,False,92,2,100.0,165153,1,4,4,5,7,18,0,0,0,0,0,0,5,235,313.0,263.1,720.0,129.6,FWD
68,Maupay,Neal,1386,11.8,0.7,4.0,72,3.8,Brighton,36,False,61,1,100.0,115382,1,4,7,1,5,23,0,0,1,1,0,0,10,233,313.6,192.8,702.0,120.5,FWD
548,Mendy,Edouard,1530,13.9,0.9,4.4,71,4.2,Chelsea,8,False,51,6,100.0,228286,0,1,0,0,9,14,0,0,0,0,0,29,0,321,237.6,0.0,0.0,23.9,GKP
252,Ramses Becker,Alisson,1620,12.0,0.6,3.8,71,3.9,Liverpool,14,False,59,2,100.0,116535,1,1,0,0,5,15,0,1,0,1,0,37,6,328,371.8,0.0,0.0,37.1,GKP
4,Aubameyang,Pierre-Emerick,1514,6.3,0.4,4.2,71,4.2,Arsenal,3,False,113,0,0.0,54694,1,3,5,1,7,16,1,0,0,2,0,0,6,202,272.2,226.3,519.0,101.8,MID
198,Klich,Mateusz,1594,13.4,0.3,1.8,71,3.5,Leeds,2,False,53,2,100.0,72222,0,3,3,5,6,32,0,0,0,5,0,0,3,303,363.0,524.8,225.0,111.3,MID
275,Mahrez,Riyad,942,8.6,0.3,2.8,70,5.0,Man City,43,False,81,0,,103025,2,3,5,2,7,10,0,0,0,0,0,0,7,242,307.0,424.1,453.0,118.3,MID
375,Walker-Peters,Kyle,1620,14.9,0.4,1.8,70,3.9,Southampton,20,False,47,0,0.0,158534,1,2,0,2,8,21,0,0,0,4,0,0,6,354,319.8,152.6,140.0,61.3,DEF
11,Bellerín,Héctor,1550,13.7,0.7,3.4,70,3.9,Arsenal,3,False,51,8,100.0,98745,3,2,0,3,6,17,0,0,0,7,0,0,13,318,270.4,274.2,141.0,68.6,DEF
516,Areola,Alphonse,1710,15.3,0.8,3.8,69,3.6,Fulham,54,False,45,1,,84182,1,1,0,0,4,26,0,0,0,0,0,73,7,354,532.2,0.0,0.0,53.0,GKP
259,Alexander-Arnold,Trent,1575,9.5,0.7,5.2,69,3.6,Liverpool,14,False,73,2,100.0,169187,1,2,1,3,4,23,0,0,0,1,0,0,7,351,338.4,500.5,254.0,109.1,DEF
46,Konsa Ngoyo,Ezri,1485,15.0,0.9,4.0,69,4.1,Aston Villa,7,False,46,6,100.0,199798,1,2,2,0,7,21,0,0,0,1,0,0,6,295,325.8,5.6,124.0,45.7,DEF
69,Trossard,Leandro,1349,11.9,1.0,5.8,68,3.8,Brighton,36,False,57,10,100.0,116216,2,3,2,4,6,21,0,0,0,1,0,0,7,218,254.6,459.6,351.0,106.4,MID
16,Holding,Rob,1575,15.1,1.4,6.4,68,3.8,Arsenal,3,False,45,8,100.0,156074,1,2,0,1,8,15,1,0,0,2,0,0,6,343,349.8,45.7,81.0,47.7,DEF
270,Walker,Kyle,1199,11.1,0.4,2.2,68,4.5,Man City,43,False,61,6,100.0,58621,2,2,1,1,7,11,0,0,0,1,0,0,7,272,214.4,119.0,72.0,40.5,DEF
88,Mee,Ben,1260,13.7,0.8,3.8,67,4.8,Burnley,90,False,49,1,100.0,51927,1,2,2,0,6,14,0,0,0,0,0,0,7,270,377.2,24.7,144.0,54.9,DEF
284,Foden,Phil,929,10.8,0.9,5.5,67,4.2,Man City,43,False,62,3,,209244,2,3,4,3,5,6,0,0,0,0,0,0,8,239,279.0,321.8,441.0,104.2,MID
156,Keane,Michael,1595,13.1,0.8,4.3,67,3.7,Everton,11,False,51,0,,106611,2,2,3,0,4,23,0,0,0,1,0,0,6,338,453.8,39.1,165.0,65.8,DEF
455,dos Santos Patrício,Rui Pedro,1890,12.4,0.5,2.8,67,3.2,Wolves,39,False,54,2,,38533,0,1,0,0,5,30,0,1,0,1,0,44,5,324,357.6,0.0,0.0,35.5,GKP
558,Coufal,Vladimir,1524,14.0,0.7,3.5,66,3.9,West Ham,21,False,47,1,,164555,0,2,0,4,5,23,0,0,0,2,0,0,9,329,351.8,357.8,92.0,80.4,DEF
65,March,Solomon,1604,13.2,0.5,2.4,66,3.3,Brighton,36,False,50,3,100.0,109345,1,3,2,2,6,25,0,0,0,0,0,0,6,273,359.4,394.9,318.0,107.2,MID
291,de Gea,David,1665,12.5,0.9,4.8,66,3.5,Man Utd,1,False,53,7,100.0,51940,1,1,0,0,7,24,0,0,0,0,0,40,3,302,332.0,0.0,0.0,33.2,GKP
489,Eze,Eberechi,1318,11.2,0.8,4.6,65,3.4,Crystal Palace,31,False,58,11,100.0,232413,2,3,3,3,2,30,0,0,0,2,0,0,8,251,302.6,339.2,208.0,85.0,MID
17,Tierney,Kieran,1520,12.3,0.9,4.8,65,3.8,Arsenal,3,False,53,0,75.0,192895,1,2,1,2,6,18,0,0,0,3,0,0,3,339,300.8,337.7,130.0,76.9,DEF
118,Abraham,Tammy,950,9.0,0.1,1.0,65,3.6,Chelsea,8,False,72,1,,173879,1,4,6,2,5,11,0,0,0,0,0,0,8,222,270.2,117.5,464.0,84.4,FWD
461,Saïss,Romain,1237,12.8,0.4,1.8,64,4.6,Wolves,39,False,50,0,75.0,107613,2,2,3,0,4,21,0,0,0,0,0,0,9,259,337.4,38.1,207.0,58.4,DEF
368,Armstrong,Stuart,1394,11.6,0.7,3.8,64,3.8,Southampton,20,False,55,2,100.0,91047,1,3,3,2,7,17,0,0,0,0,0,0,3,224,287.0,268.4,204.0,75.8,MID
296,Pogba,Paul,1307,8.3,0.7,5.4,64,3.6,Man Utd,1,False,77,2,100.0,74208,1,3,3,2,5,17,0,0,0,3,0,0,9,243,309.8,213.0,248.0,76.7,MID
91,Wood,Chris,1680,10.2,0.5,3.2,63,3.1,Burnley,90,False,62,2,75.0,60689,0,4,4,0,7,24,0,0,0,0,0,0,7,146,212.8,177.8,515.0,89.7,FWD
369,Vestergaard,Jannik,1125,13.4,0.0,0.0,63,4.8,Southampton,20,False,47,0,0.0,93100,1,2,3,0,5,13,0,0,0,0,0,0,3,282,366.2,45.3,149.0,56.1,DEF
540,Traoré,Bertrand,925,10.5,0.7,4.0,62,3.6,Aston Villa,7,False,59,3,100.0,110504,1,3,4,2,6,11,0,0,0,0,0,0,3,207,251.4,222.5,395.0,86.8,MID
469,Castelo Podence,Daniel,1255,11.7,0.2,1.0,62,3.6,Wolves,39,False,53,2,100.0,200600,0,3,3,2,6,16,0,0,0,2,0,0,5,216,259.4,218.9,375.0,85.5,MID
38,McGinn,John,1620,11.3,0.3,1.5,62,3.4,Aston Villa,7,False,55,3,,122806,0,3,1,5,9,21,0,0,0,5,0,0,2,247,280.8,308.7,166.0,75.5,MID
405,Ndombele,Tanguy,1134,10.3,0.6,3.6,61,3.4,Spurs,6,False,59,2,100.0,231372,1,3,3,1,8,11,0,0,0,2,0,0,5,239,290.2,201.7,191.0,68.4,MID
508,Rodríguez,James,1126,7.9,0.5,3.7,61,4.4,Everton,11,False,77,1,100.0,60025,1,3,4,3,1,19,0,0,0,3,0,0,7,281,341.0,411.9,263.0,101.8,MID
243,Wijnaldum,Georginio,1709,11.5,0.7,3.6,61,2.9,Liverpool,14,False,53,9,,41733,0,3,2,1,5,22,0,0,0,0,0,0,3,293,253.2,250.1,188.0,69.2,MID
557,Lookman,Ademola,1390,12.0,0.7,3.4,60,3.5,Fulham,54,False,50,2,,219352,0,3,3,3,4,17,0,0,1,3,0,0,5,196,345.8,382.5,538.0,126.6,MID
570,Dias Belloli,Raphael,1076,11.1,1.0,5.5,60,4.0,Leeds,2,False,54,5,75.0,219961,2,3,3,4,4,20,0,0,0,2,0,0,4,215,312.0,345.9,393.0,105.2,MID
162,Mina,Yerry,1530,10.5,0.3,1.7,59,3.5,Everton,11,False,56,1,100.0,164511,1,2,2,0,4,20,0,0,0,1,0,0,5,309,397.2,21.5,182.0,60.3,DEF
344,McGoldrick,David,1208,11.3,0.5,2.6,59,3.1,Sheffield Utd,49,False,52,1,100.0,27436,1,4,5,1,5,19,0,0,0,2,0,0,6,195,251.0,148.5,381.0,78.0,FWD
137,Townsend,Andros,1354,10.5,0.4,2.2,59,3.1,Crystal Palace,31,False,56,1,,60252,0,3,1,3,4,21,0,0,0,0,0,0,6,229,307.2,413.8,157.0,88.0,MID
89,Westwood,Ashley,1800,10.9,0.5,2.4,58,2.9,Burnley,90,False,53,1,100.0,60551,0,3,1,3,7,26,0,0,0,5,0,0,2,305,287.0,430.7,76.0,79.3,MID
81,Tarkowski,James,1620,10.9,0.5,2.4,58,3.2,Burnley,90,False,53,1,100.0,17761,0,2,0,0,7,21,0,0,0,3,0,0,3,261,348.8,57.4,174.0,58.4,DEF
417,Johnstone,Sam,1800,12.9,0.3,1.2,58,2.9,West Brom,35,False,45,2,,101982,1,1,0,0,2,48,0,0,0,0,0,85,7,376,615.0,0.0,0.0,61.5,GKP
57,Groß,Pascal,983,10.0,0.5,3.0,58,3.4,Brighton,36,False,58,9,,60307,0,3,2,3,4,12,0,0,0,1,0,0,9,242,278.6,478.9,177.0,93.4,MID
62,Dunk,Lewis,1620,11.9,1.2,5.8,57,3.2,Brighton,36,False,48,6,100.0,83299,1,2,2,0,5,26,1,0,0,4,1,0,6,310,357.8,71.8,229.0,65.9,DEF
123,James,Reece,1190,11.2,0.1,0.4,57,3.8,Chelsea,8,False,51,1,100.0,225796,2,2,1,2,4,17,0,0,0,3,0,0,9,285,310.2,345.4,183.0,84.1,DEF
148,Walcott,Theo,1246,9.8,0.4,2.2,57,3.6,Southampton,20,False,58,2,50.0,20467,0,3,2,3,5,20,0,0,0,0,0,0,2,124,189.8,182.5,265.0,63.3,MID
201,Alioski,Ezgjan,1182,12.7,0.3,1.2,57,3.2,Leeds,2,False,45,2,100.0,105377,2,2,2,0,5,22,0,0,0,3,0,0,6,241,245.8,199.0,149.0,59.5,DEF
391,Dier,Eric,1620,11.2,0.4,2.2,56,3.1,Spurs,6,False,50,0,100.0,93264,0,2,0,0,6,17,0,0,0,1,0,0,1,303,370.2,24.1,72.0,46.6,DEF
181,Decordova-Reid,Bobby,1259,10.6,0.5,2.4,56,3.1,Fulham,54,False,53,7,100.0,96994,1,4,5,1,5,16,0,0,0,5,0,0,6,237,271.4,120.5,285.0,67.6,FWD
458,Boly,Willy,1350,10.4,0.7,4.0,56,3.7,Wolves,39,False,54,2,100.0,90585,0,2,1,1,5,20,0,0,0,1,0,0,4,278,312.8,30.8,110.0,45.4,DEF
362,Bertrand,Ryan,1608,11.2,0.4,1.8,56,3.1,Southampton,20,False,50,2,100.0,40146,0,2,0,0,7,20,0,0,0,5,0,0,2,259,202.2,172.6,105.0,47.8,DEF
437,Antonio,Michail,903,8.5,1.0,6.2,55,4.2,West Ham,21,False,65,2,100.0,57531,1,4,5,1,3,13,0,0,0,1,0,0,11,163,247.8,142.2,529.0,91.7,FWD
74,White,Ben,1759,12.5,1.0,4.6,55,2.8,Brighton,36,False,44,6,100.0,198869,0,2,0,0,6,28,0,0,0,2,0,0,2,316,275.4,119.6,63.0,46.0,DEF
150,Sigurdsson,Gylfi,990,8.1,0.2,1.3,55,3.1,Everton,11,False,68,1,,55422,2,3,2,2,4,12,0,0,0,1,0,0,8,200,224.4,327.6,156.0,70.8,MID
492,Moreno,Rodrigo,985,9.6,0.4,2.2,55,3.1,Leeds,2,False,57,1,25.0,80954,2,4,3,3,2,20,0,0,0,1,0,0,8,203,212.6,310.5,429.0,95.2,FWD
308,Lindelöf,Victor,1325,11.5,0.5,2.4,55,3.7,Man Utd,1,False,48,6,100.0,184667,0,2,1,1,5,16,0,0,0,0,0,0,1,274,294.6,54.5,52.0,40.1,DEF
498,Castagne,Timothy,1085,9.5,0.6,3.4,54,4.2,Leicester,13,False,57,1,75.0,166477,2,2,1,3,4,13,0,0,0,1,0,0,4,233,229.6,148.9,102.0,48.0,DEF
166,de Andrade,Richarlison,1190,6.9,0.2,1.7,54,3.6,Everton,11,False,78,2,100.0,212319,0,4,2,5,3,14,0,0,0,2,1,0,8,180,266.0,168.3,479.0,91.3,FWD
100,McNeil,Dwight,1506,9.5,0.7,4.0,54,3.0,Burnley,90,False,57,2,100.0,433154,0,3,1,2,7,23,0,0,0,1,0,0,3,219,263.0,315.3,76.0,65.7,MID
219,Evans,Jonny,1505,9.8,0.7,3.8,54,3.2,Leicester,13,False,55,1,100.0,37642,0,2,0,1,6,19,1,0,0,5,0,0,5,295,268.8,67.7,46.0,38.3,DEF
483,Ramsdale,Aaron,1890,11.5,0.7,3.4,53,2.5,Sheffield Utd,49,False,46,3,,225321,0,1,0,0,1,34,0,0,0,1,0,71,2,332,480.4,10.0,4.0,49.4,GKP
300,Shaw,Luke,1348,11.0,1.0,4.8,53,3.1,Man Utd,1,False,48,6,100.0,106760,1,2,0,1,5,19,1,0,0,4,0,0,11,308,254.0,474.6,87.0,81.7,DEF
542,Reguilón,Sergio,1059,9.3,0.4,2.0,53,4.1,Spurs,6,False,57,0,50.0,199249,0,2,0,3,5,11,0,0,0,2,0,0,3,225,217.6,155.3,130.0,50.4,DEF
396,Højbjerg,Pierre-Emile,1800,10.8,0.7,3.4,53,2.6,Spurs,6,False,49,2,100.0,132015,0,3,1,2,6,21,0,0,0,4,0,0,0,289,394.6,163.7,85.0,64.4,MID
562,Aina,Ola,1504,11.8,0.5,2.2,53,3.1,Fulham,54,False,45,1,,159506,1,2,1,0,4,19,0,0,0,1,0,0,3,267,288.4,130.6,52.0,47.0,DEF
66,Webster,Adam,1800,12.0,0.9,3.8,53,2.6,Brighton,36,False,44,6,,110735,0,2,0,0,6,26,0,0,0,3,0,0,0,300,311.0,78.6,202.0,59.1,DEF
102,Azpilicueta,César,860,9.5,1.0,5.6,53,4.8,Chelsea,8,False,56,15,,41328,1,2,1,1,6,7,0,0,0,3,0,0,5,216,217.4,151.1,91.0,46.0,DEF
303,Martial,Anthony,1200,5.9,0.2,1.8,52,3.1,Man Utd,1,False,88,1,100.0,148225,1,4,2,5,3,21,0,0,0,0,1,0,2,171,209.6,229.1,522.0,95.8,FWD
187,Neves Abreu Cavaleiro,Ivan Ricardo,1297,9.8,0.8,4.2,52,2.9,Fulham,54,False,53,6,100.0,166324,1,3,3,0,3,23,0,0,1,1,0,0,4,127,212.0,297.2,384.0,89.3,MID
97,Taylor,Charlie,1316,11.6,0.0,0.2,52,3.2,Burnley,90,False,45,0,75.0,103914,0,2,0,2,5,20,0,0,0,1,0,0,3,257,264.2,137.0,35.0,43.6,DEF
92,Lowton,Matthew,1440,11.6,0.5,2.4,51,3.2,Burnley,90,False,44,1,100.0,68983,0,2,0,0,6,18,0,0,0,2,0,0,2,245,231.8,84.8,26.0,34.3,DEF
339,Almirón,Miguel,1185,9.1,0.5,3.0,51,2.7,Newcastle,4,False,56,3,,179018,0,3,2,1,3,22,0,0,0,1,0,0,4,201,264.4,275.7,213.0,75.4,MID
191,Zambo Anguissa,André-Frank,1631,11.3,0.6,2.8,51,2.5,Fulham,54,False,45,2,,203325,0,3,0,3,4,23,0,0,0,4,0,0,4,278,355.4,256.6,174.0,79.0,MID
133,Kouyaté,Cheikhou,1772,10.4,0.4,2.2,51,2.5,Crystal Palace,31,False,49,3,,55037,0,3,1,0,4,29,0,0,0,0,0,0,2,261,335.0,55.5,120.0,51.2,MID
157,Pickford,Jordan,1530,10.4,0.4,2.0,50,2.9,Everton,11,False,48,1,,111234,0,1,0,0,3,22,0,0,0,1,0,47,3,275,369.6,10.0,0.0,38.0,GKP
